scan_date,org_name,total_scans,new_leads,avg_confidence,avg_processing_time,conversion_rate_pct,rolling_7d_avg_scans,scans_wow_growth_pct,is_slow_processing,day_of_week,day_of_week_num,week_number,year_month
2026-04-30,Silverline Agency,216,131,0.9022,366.09,60.64814814814815,201.14285714285714,-2.26244343891403,False,Thursday,3,18,2026-04
2026-05-01,Silverline Agency,268,146,0.9566,398.59,54.47761194029851,191.42857142857142,-20.238095238095234,False,Friday,4,18,2026-05
2026-05-02,Silverline Agency,71,38,0.7628,953.14,53.52112676056338,191.85714285714286,4.4117647058823595,False,Saturday,5,18,2026-05
2026-05-03,Silverline Agency,2,1,0.8356,1047.73,50.0,187.57142857142858,-93.75,False,Sunday,6,18,2026-05
2026-05-04,Silverline Agency,120,97,0.8067,1039.5,80.83333333333333,171.85714285714286,-47.82608695652174,False,Monday,0,19,2026-05
2026-05-05,Silverline Agency,120,81,0.8754,1637.19,67.5,152.71428571428572,-52.75590551181102,True,Tuesday,1,19,2026-05
2026-04-06,Sunstone Ventures,95,73,0.7107,1382.27,76.84210526315789,95.0,,True,Monday,0,15,2026-04
2026-04-07,Sunstone Ventures,137,77,0.7271,1644.73,56.20437956204379,116.0,,True,Tuesday,1,15,2026-04
2026-04-08,Sunstone Ventures,149,80,0.9685,1595.17,53.691275167785236,127.0,,True,Wednesday,2,15,2026-04
2026-04-09,Sunstone Ventures,79,56,0.6776,931.35,70.88607594936708,115.0,,False,Thursday,3,15,2026-04
2026-04-10,Sunstone Ventures,109,92,0.7844,1086.86,84.40366972477065,113.8,,False,Friday,4,15,2026-04
2026-04-11,Sunstone Ventures,35,31,0.6931,921.02,88.57142857142857,100.66666666666667,,False,Saturday,5,15,2026-04
2026-04-12,Sunstone Ventures,51,45,0.7067,1201.31,88.23529411764706,93.57142857142857,,False,Sunday,6,15,2026-04
2026-04-13,Sunstone Ventures,72,64,0.8769,508.39,88.88888888888889,90.28571428571429,-24.210526315789473,False,Monday,0,16,2026-04
2026-04-14,Sunstone Ventures,172,146,0.8254,1011.07,84.88372093023256,95.28571428571429,25.547445255474454,False,Tuesday,1,16,2026-04
2026-04-15,Sunstone Ventures,111,61,0.7381,531.09,54.95495495495496,89.85714285714286,-25.503355704697984,False,Wednesday,2,16,2026-04
2026-04-16,Sunstone Ventures,136,118,0.7274,908.98,86.76470588235294,98.0,72.15189873417722,False,Thursday,3,16,2026-04
2026-04-17,Sunstone Ventures,146,87,0.8324,446.4,59.589041095890416,103.28571428571429,33.944954128440365,False,Friday,4,16,2026-04
2026-04-18,Sunstone Ventures,53,33,0.6571,1408.43,62.264150943396224,105.85714285714286,51.42857142857142,True,Saturday,5,16,2026-04
2026-04-19,Sunstone Ventures,51,23,0.7001,386.34,45.09803921568628,105.85714285714286,0.0,False,Sunday,6,16,2026-04
2026-04-20,Sunstone Ventures,54,27,0.7412,607.91,50.0,103.28571428571429,-25.0,False,Monday,0,17,2026-04
2026-04-21,Sunstone Ventures,114,83,0.8324,786.37,72.80701754385966,95.0,-33.720930232558146,False,Tuesday,1,17,2026-04
2026-04-22,Sunstone Ventures,109,84,0.6547,1144.75,77.06422018348624,94.71428571428571,-1.8018018018018056,False,Wednesday,2,17,2026-04
2026-04-23,Sunstone Ventures,143,116,0.9438,499.8,81.11888111888112,95.71428571428571,5.147058823529416,False,Thursday,3,17,2026-04
2026-04-24,Sunstone Ventures,75,63,0.7966,1576.66,84.0,85.57142857142857,-48.630136986301366,True,Friday,4,17,2026-04
2026-04-25,Sunstone Ventures,68,38,0.8168,1093.31,55.88235294117647,87.71428571428571,28.301886792452823,False,Saturday,5,17,2026-04
2026-04-26,Sunstone Ventures,51,37,0.7398,843.73,72.54901960784314,87.71428571428571,0.0,False,Sunday,6,17,2026-04
2026-04-27,Sunstone Ventures,67,49,0.7507,1224.94,73.13432835820896,89.57142857142857,24.07407407407407,False,Monday,0,18,2026-04
2026-04-28,Sunstone Ventures,97,68,0.9586,1597.14,70.10309278350515,87.14285714285714,-14.912280701754387,True,Tuesday,1,18,2026-04
2026-04-29,Sunstone Ventures,109,96,0.8033,418.27,88.07339449541286,87.14285714285714,0.0,False,Wednesday,2,18,2026-04
2026-04-30,Sunstone Ventures,106,54,0.7531,88.21,50.943396226415096,81.85714285714286,-25.874125874125873,False,Thursday,3,18,2026-04
2026-05-01,Sunstone Ventures,101,79,0.7595,1251.26,78.21782178217822,85.57142857142857,34.66666666666667,False,Friday,4,18,2026-05
2026-05-02,Sunstone Ventures,47,35,0.884,1674.09,74.46808510638297,82.57142857142857,-30.88235294117647,True,Saturday,5,18,2026-05
2026-05-03,Sunstone Ventures,58,32,0.7994,684.23,55.172413793103445,83.57142857142857,13.725490196078427,False,Sunday,6,18,2026-05
2026-05-04,Sunstone Ventures,70,38,0.9812,1341.92,54.285714285714285,84.0,4.477611940298498,True,Monday,0,19,2026-05
2026-05-05,Sunstone Ventures,148,111,0.982,932.11,75.0,91.28571428571429,52.57731958762886,False,Tuesday,1,19,2026-05
2026-04-06,Trident Analytics,28,12,0.7063,561.8,42.857142857142854,28.0,,False,Monday,0,15,2026-04
2026-04-07,Trident Analytics,27,20,0.8266,1489.29,74.07407407407408,27.5,,True,Tuesday,1,15,2026-04
2026-04-08,Trident Analytics,44,29,0.6923,748.61,65.9090909090909,33.0,,False,Wednesday,2,15,2026-04
2026-04-09,Trident Analytics,31,22,0.8559,930.97,70.96774193548387,32.5,,False,Thursday,3,15,2026-04
2026-04-10,Trident Analytics,37,29,0.9446,518.6,78.37837837837837,33.4,,False,Friday,4,15,2026-04
2026-04-11,Trident Analytics,14,12,0.8132,698.34,85.71428571428571,30.166666666666668,,False,Saturday,5,15,2026-04
2026-04-12,Trident Analytics,20,12,0.7622,1239.74,60.0,28.714285714285715,,False,Sunday,6,15,2026-04
2026-04-13,Trident Analytics,36,17,0.8118,1295.3,47.22222222222222,29.857142857142858,28.57142857142858,False,Monday,0,16,2026-04
2026-04-14,Trident Analytics,13,10,0.9553,828.61,76.92307692307693,27.857142857142858,-51.85185185185186,False,Tuesday,1,16,2026-04
2026-04-15,Trident Analytics,31,17,0.6952,841.82,54.83870967741935,26.0,-29.54545454545454,False,Wednesday,2,16,2026-04
2026-04-16,Trident Analytics,28,20,0.8587,348.52,71.42857142857143,25.571428571428573,-9.677419354838712,False,Thursday,3,16,2026-04
2026-04-17,Trident Analytics,32,15,0.8559,752.36,46.875,24.857142857142858,-13.513513513513509,False,Friday,4,16,2026-04
2026-04-18,Trident Analytics,8,5,0.7022,1211.43,62.5,24.0,-42.85714285714286,False,Saturday,5,16,2026-04
2026-04-19,Trident Analytics,10,8,0.7791,259.41,80.0,22.571428571428573,-50.0,False,Sunday,6,16,2026-04
2026-04-20,Trident Analytics,35,26,0.761,1074.25,74.28571428571429,22.428571428571427,-2.777777777777779,False,Monday,0,17,2026-04
2026-04-21,Trident Analytics,28,19,0.9663,1330.71,67.85714285714286,24.571428571428573,115.38461538461537,True,Tuesday,1,17,2026-04
2026-04-22,Trident Analytics,18,16,0.9786,391.94,88.88888888888889,22.714285714285715,-41.93548387096774,False,Wednesday,2,17,2026-04
2026-04-23,Trident Analytics,29,16,0.7291,1743.04,55.172413793103445,22.857142857142858,3.571428571428581,True,Thursday,3,17,2026-04
2026-04-24,Trident Analytics,25,19,0.8999,863.9,76.0,21.857142857142858,-21.875,False,Friday,4,17,2026-04
2026-04-25,Trident Analytics,13,8,0.8477,820.54,61.53846153846154,22.571428571428573,62.5,False,Saturday,5,17,2026-04
2026-04-26,Trident Analytics,12,7,0.8758,889.17,58.333333333333336,22.857142857142858,19.999999999999996,False,Sunday,6,17,2026-04
2026-04-27,Trident Analytics,34,28,0.9158,495.46,82.35294117647058,22.714285714285715,-2.857142857142858,False,Monday,0,18,2026-04
2026-04-28,Trident Analytics,46,42,0.6678,1181.81,91.30434782608695,25.285714285714285,64.28571428571428,False,Tuesday,1,18,2026-04
2026-04-29,Trident Analytics,22,18,0.9378,326.52,81.81818181818183,25.857142857142858,22.222222222222232,False,Wednesday,2,18,2026-04
2026-04-30,Trident Analytics,34,16,0.7221,1713.88,47.05882352941176,26.571428571428573,17.24137931034482,True,Thursday,3,18,2026-04
2026-05-01,Trident Analytics,48,26,0.7242,506.35,54.166666666666664,29.857142857142858,92.0,False,Friday,4,18,2026-05
2026-05-02,Trident Analytics,11,8,0.8585,1517.4,72.72727272727273,29.571428571428573,-15.384615384615385,True,Saturday,5,18,2026-05
2026-05-03,Trident Analytics,16,12,0.8602,904.88,75.0,30.142857142857142,33.33333333333333,False,Sunday,6,18,2026-05
2026-05-04,Trident Analytics,30,14,0.7398,944.02,46.666666666666664,29.571428571428573,-11.764705882352944,False,Monday,0,19,2026-05
2026-05-05,Trident Analytics,16,9,0.7527,828.59,56.25,25.285714285714285,-65.21739130434783,False,Tuesday,1,19,2026-05
2026-04-06,TrueNorth Strategies,9,5,0.9718,1224.21,55.55555555555556,9.0,,False,Monday,0,15,2026-04
2026-04-07,TrueNorth Strategies,6,4,0.7019,208.44,66.66666666666666,7.5,,False,Tuesday,1,15,2026-04
2026-04-08,TrueNorth Strategies,8,5,0.8558,745.78,62.5,7.666666666666667,,False,Wednesday,2,15,2026-04
2026-04-12,TrueNorth Strategies,4,2,0.6571,400.64,50.0,6.75,,False,Sunday,6,15,2026-04
2026-04-13,TrueNorth Strategies,6,3,0.7195,1556.05,50.0,6.6,,True,Monday,0,16,2026-04
2026-04-14,TrueNorth Strategies,11,5,0.7455,344.01,45.45454545454545,7.333333333333333,,False,Tuesday,1,16,2026-04
2026-04-16,TrueNorth Strategies,6,3,0.9746,565.23,50.0,7.142857142857143,,False,Thursday,3,16,2026-04
2026-04-17,TrueNorth Strategies,6,3,0.8565,85.21,50.0,6.714285714285714,-33.333333333333336,False,Friday,4,16,2026-04
2026-04-18,TrueNorth Strategies,4,2,0.799,609.95,50.0,6.428571428571429,-33.333333333333336,False,Saturday,5,16,2026-04
2026-04-19,TrueNorth Strategies,4,2,0.8582,437.52,50.0,5.857142857142857,-50.0,False,Sunday,6,16,2026-04
2026-04-20,TrueNorth Strategies,5,4,0.8836,1468.15,80.0,6.0,25.0,True,Monday,0,17,2026-04
2026-04-21,TrueNorth Strategies,7,3,0.8251,1148.79,42.857142857142854,6.142857142857143,16.666666666666675,False,Tuesday,1,17,2026-04
2026-04-22,TrueNorth Strategies,6,3,0.9498,1260.23,50.0,5.428571428571429,-45.45454545454546,False,Wednesday,2,17,2026-04
2026-04-23,TrueNorth Strategies,6,5,0.7789,911.07,83.33333333333334,5.428571428571429,0.0,False,Thursday,3,17,2026-04
2026-04-25,TrueNorth Strategies,3,2,0.8851,280.64,66.66666666666666,5.0,-50.0,False,Saturday,5,17,2026-04
2026-04-27,TrueNorth Strategies,7,4,0.7222,1072.36,57.14285714285714,5.428571428571429,75.0,False,Monday,0,18,2026-04
2026-04-28,TrueNorth Strategies,6,4,0.8854,347.88,66.66666666666666,5.714285714285714,50.0,False,Tuesday,1,18,2026-04
2026-04-29,TrueNorth Strategies,9,6,0.8211,1100.96,66.66666666666666,6.285714285714286,80.0,False,Wednesday,2,18,2026-04
2026-04-30,TrueNorth Strategies,13,11,0.6728,1623.39,84.61538461538461,7.142857142857143,85.71428571428572,True,Thursday,3,18,2026-04
2026-05-01,TrueNorth Strategies,10,7,0.9247,537.23,70.0,7.714285714285714,66.66666666666667,False,Friday,4,18,2026-05
2026-05-03,TrueNorth Strategies,1,0,0.6891,468.64,0.0,7.0,-83.33333333333334,False,Sunday,6,18,2026-05
2026-05-04,TrueNorth Strategies,8,5,0.7112,697.38,62.5,7.714285714285714,166.66666666666666,False,Monday,0,19,2026-05
2026-05-05,TrueNorth Strategies,8,5,0.6675,1580.37,62.5,7.857142857142857,14.28571428571428,True,Tuesday,1,19,2026-05
2026-04-06,Unified Brands,203,185,0.7826,813.62,91.13300492610837,203.0,,False,Monday,0,15,2026-04
2026-04-07,Unified Brands,351,267,0.8545,815.94,76.06837606837607,277.0,,False,Tuesday,1,15,2026-04
2026-04-08,Unified Brands,378,273,0.9095,866.88,72.22222222222221,310.6666666666667,,False,Wednesday,2,15,2026-04
2026-04-09,Unified Brands,452,406,0.863,1736.48,89.82300884955751,346.0,,True,Thursday,3,15,2026-04
2026-04-10,Unified Brands,477,264,0.8339,1210.12,55.34591194968554,372.2,,False,Friday,4,15,2026-04
2026-04-11,Unified Brands,134,75,0.9002,334.91,55.970149253731336,332.5,,False,Saturday,5,15,2026-04
2026-04-12,Unified Brands,64,47,0.9837,143.6,73.4375,294.14285714285717,,False,Sunday,6,15,2026-04
2026-04-13,Unified Brands,201,156,0.9291,1240.89,77.61194029850746,293.85714285714283,-0.9852216748768461,False,Monday,0,16,2026-04
2026-04-14,Unified Brands,368,316,0.8626,1682.79,85.86956521739131,296.2857142857143,4.843304843304841,True,Tuesday,1,16,2026-04
2026-04-15,Unified Brands,360,302,0.871,1590.08,83.88888888888889,293.7142857142857,-4.761904761904767,True,Wednesday,2,16,2026-04
2026-04-16,Unified Brands,472,381,0.6742,391.38,80.72033898305084,296.57142857142856,4.424778761061954,False,Thursday,3,16,2026-04
2026-04-17,Unified Brands,282,190,0.9346,1299.04,67.37588652482269,268.7142857142857,-40.88050314465409,False,Friday,4,16,2026-04
2026-04-18,Unified Brands,107,50,0.8892,1367.5,46.728971962616825,264.85714285714283,-20.149253731343286,True,Saturday,5,16,2026-04
2026-04-19,Unified Brands,221,134,0.9509,790.23,60.633484162895925,287.2857142857143,245.3125,False,Sunday,6,16,2026-04
2026-04-20,Unified Brands,413,216,0.7647,1665.59,52.300242130750604,317.57142857142856,105.47263681592041,True,Monday,0,17,2026-04
2026-04-21,Unified Brands,212,132,0.7077,1550.76,62.264150943396224,295.2857142857143,-42.391304347826086,True,Tuesday,1,17,2026-04
2026-04-22,Unified Brands,298,145,0.6537,1606.15,48.65771812080537,286.42857142857144,-17.22222222222223,True,Wednesday,2,17,2026-04
2026-04-23,Unified Brands,421,251,0.7874,595.9,59.61995249406176,279.14285714285717,-10.805084745762716,False,Thursday,3,17,2026-04
2026-04-24,Unified Brands,545,352,0.9494,1484.73,64.58715596330276,316.7142857142857,93.26241134751774,True,Friday,4,17,2026-04
2026-04-25,Unified Brands,103,93,0.7011,133.7,90.29126213592234,316.14285714285717,-3.738317757009346,False,Saturday,5,17,2026-04
2026-04-26,Unified Brands,87,44,0.7914,154.29,50.57471264367817,297.0,-60.63348416289593,False,Sunday,6,17,2026-04
2026-04-27,Unified Brands,183,112,0.7548,850.33,61.20218579234973,264.14285714285717,-55.690072639225185,False,Monday,0,18,2026-04
2026-04-28,Unified Brands,523,329,0.7508,1088.85,62.90630975143403,308.57142857142856,146.69811320754715,False,Tuesday,1,18,2026-04
2026-04-29,Unified Brands,429,327,0.8145,1089.04,76.22377622377621,327.2857142857143,43.95973154362416,False,Wednesday,2,18,2026-04
2026-04-30,Unified Brands,330,169,0.6822,837.92,51.21212121212121,314.2857142857143,-21.615201900237537,False,Thursday,3,18,2026-04
2026-05-01,Unified Brands,153,121,0.971,1001.0,79.08496732026144,258.2857142857143,-71.92660550458716,False,Friday,4,18,2026-05
2026-05-02,Unified Brands,177,87,0.729,452.3,49.152542372881356,268.85714285714283,71.84466019417475,False,Saturday,5,18,2026-05
2026-05-03,Unified Brands,174,127,0.7888,408.81,72.98850574712644,281.2857142857143,100.0,False,Sunday,6,18,2026-05
2026-05-04,Unified Brands,423,380,0.8128,594.12,89.83451536643025,315.57142857142856,131.14754098360658,False,Monday,0,19,2026-05
2026-05-05,Unified Brands,350,241,0.9711,885.97,68.85714285714286,290.85714285714283,-33.07839388145315,False,Tuesday,1,19,2026-05
2026-04-06,Uplift Agency,20,13,0.9548,1336.8,65.0,20.0,,True,Monday,0,15,2026-04
2026-04-07,Uplift Agency,10,5,0.784,1301.73,50.0,15.0,,True,Tuesday,1,15,2026-04
2026-04-08,Uplift Agency,13,6,0.8444,1251.18,46.15384615384615,14.333333333333334,,False,Wednesday,2,15,2026-04
2026-04-10,Uplift Agency,10,6,0.7742,1055.25,60.0,13.25,,False,Friday,4,15,2026-04
2026-04-11,Uplift Agency,4,2,0.8976,723.87,50.0,11.4,,False,Saturday,5,15,2026-04
2026-04-13,Uplift Agency,19,17,0.9802,1567.99,89.47368421052632,12.666666666666666,,True,Monday,0,16,2026-04
2026-04-14,Uplift Agency,19,16,0.7766,275.87,84.21052631578947,13.571428571428571,,False,Tuesday,1,16,2026-04
2026-04-15,Uplift Agency,19,12,0.9819,1421.07,63.1578947368421,13.428571428571429,-5.000000000000004,True,Wednesday,2,16,2026-04
2026-04-16,Uplift Agency,12,6,0.8211,377.07,50.0,13.714285714285714,19.999999999999996,False,Thursday,3,16,2026-04
2026-04-17,Uplift Agency,17,13,0.9872,1328.58,76.47058823529412,14.285714285714286,30.76923076923077,True,Friday,4,16,2026-04
2026-04-18,Uplift Agency,7,5,0.7997,1703.18,71.42857142857143,13.857142857142858,-30.000000000000004,True,Saturday,5,16,2026-04
2026-04-19,Uplift Agency,6,4,0.6908,669.52,66.66666666666666,14.142857142857142,50.0,False,Sunday,6,16,2026-04
2026-04-20,Uplift Agency,10,6,0.8582,980.43,60.0,12.857142857142858,-47.36842105263158,False,Monday,0,17,2026-04
2026-04-21,Uplift Agency,6,4,0.8354,883.66,66.66666666666666,11.0,-68.42105263157895,False,Tuesday,1,17,2026-04
2026-04-22,Uplift Agency,15,13,0.9112,988.83,86.66666666666667,10.428571428571429,-21.052631578947366,False,Wednesday,2,17,2026-04
2026-04-23,Uplift Agency,14,12,0.9324,1020.39,85.71428571428571,10.714285714285714,16.666666666666675,False,Thursday,3,17,2026-04
2026-04-24,Uplift Agency,13,9,0.7216,1047.29,69.23076923076923,10.142857142857142,-23.529411764705888,False,Friday,4,17,2026-04
2026-04-25,Uplift Agency,8,5,0.9501,1251.42,62.5,10.285714285714286,14.28571428571428,False,Saturday,5,17,2026-04
2026-04-27,Uplift Agency,12,8,0.7276,1240.85,66.66666666666666,11.142857142857142,100.0,False,Monday,0,18,2026-04
2026-04-28,Uplift Agency,14,10,0.8195,692.69,71.42857142857143,11.714285714285714,39.99999999999999,False,Tuesday,1,18,2026-04
2026-04-29,Uplift Agency,17,9,0.9558,1128.87,52.94117647058824,13.285714285714286,183.33333333333334,False,Wednesday,2,18,2026-04
2026-04-30,Uplift Agency,15,11,0.7755,1241.1,73.33333333333333,13.285714285714286,0.0,False,Thursday,3,18,2026-04
2026-05-01,Uplift Agency,17,9,0.6858,1619.45,52.94117647058824,13.714285714285714,21.42857142857142,True,Friday,4,18,2026-05
2026-05-02,Uplift Agency,8,5,0.9411,101.26,62.5,13.0,-38.46153846153846,False,Saturday,5,18,2026-05
2026-05-03,Uplift Agency,4,2,0.8828,1737.66,50.0,12.428571428571429,-50.0,True,Sunday,6,18,2026-05
2026-05-04,Uplift Agency,12,6,0.8314,1425.95,50.0,12.428571428571429,0.0,True,Monday,0,19,2026-05
2026-05-05,Uplift Agency,13,7,0.88,88.23,53.84615384615385,12.285714285714286,-7.14285714285714,False,Tuesday,1,19,2026-05
2026-04-08,Velocity Works,18,9,0.6835,697.12,50.0,18.0,,False,Wednesday,2,15,2026-04
2026-04-09,Velocity Works,13,6,0.7651,1370.99,46.15384615384615,15.5,,True,Thursday,3,15,2026-04
2026-04-10,Velocity Works,12,5,0.67,380.97,41.66666666666667,14.333333333333334,,False,Friday,4,15,2026-04
2026-04-11,Velocity Works,9,7,0.6862,401.46,77.77777777777779,13.0,,False,Saturday,5,15,2026-04
2026-04-12,Velocity Works,10,5,0.914,1274.74,50.0,12.4,,False,Sunday,6,15,2026-04
2026-04-13,Velocity Works,19,13,0.6784,803.68,68.42105263157895,13.5,,False,Monday,0,16,2026-04
2026-04-14,Velocity Works,18,10,0.7724,1545.21,55.55555555555556,14.142857142857142,,True,Tuesday,1,16,2026-04
2026-04-15,Velocity Works,19,12,0.704,774.97,63.1578947368421,14.285714285714286,5.555555555555558,False,Wednesday,2,16,2026-04
2026-04-16,Velocity Works,31,20,0.876,212.3,64.51612903225806,16.857142857142858,138.46153846153845,False,Thursday,3,16,2026-04
2026-04-18,Velocity Works,8,6,0.7291,485.48,75.0,16.285714285714285,-33.333333333333336,False,Saturday,5,16,2026-04
2026-04-19,Velocity Works,14,11,0.9107,1719.61,78.57142857142857,17.0,55.55555555555556,True,Sunday,6,16,2026-04
2026-04-20,Velocity Works,36,27,0.8512,1714.95,75.0,20.714285714285715,260.0,True,Monday,0,17,2026-04
2026-04-21,Velocity Works,18,10,0.9648,1410.65,55.55555555555556,20.571428571428573,-5.263157894736848,True,Tuesday,1,17,2026-04
2026-04-22,Velocity Works,32,22,0.871,94.95,68.75,22.571428571428573,77.77777777777777,False,Wednesday,2,17,2026-04
2026-04-23,Velocity Works,18,9,0.6829,1484.42,50.0,22.428571428571427,-5.263157894736848,True,Thursday,3,17,2026-04
2026-04-24,Velocity Works,28,25,0.8443,650.71,89.28571428571429,22.0,-9.677419354838712,False,Friday,4,17,2026-04
2026-04-25,Velocity Works,6,2,0.7648,87.16,33.33333333333333,21.714285714285715,-25.0,False,Saturday,5,17,2026-04
2026-04-27,Velocity Works,13,11,0.8469,1000.27,84.61538461538461,21.571428571428573,-7.14285714285714,False,Monday,0,18,2026-04
2026-04-28,Velocity Works,21,11,0.8699,1059.04,52.38095238095239,19.428571428571427,-41.666666666666664,False,Tuesday,1,18,2026-04
2026-04-30,Velocity Works,19,9,0.7089,1067.63,47.368421052631575,19.571428571428573,5.555555555555558,False,Thursday,3,18,2026-04
2026-05-01,Velocity Works,16,11,0.8629,1063.37,68.75,17.285714285714285,-50.0,False,Friday,4,18,2026-05
2026-05-02,Velocity Works,13,8,0.672,1210.44,61.53846153846154,16.571428571428573,-27.77777777777778,False,Saturday,5,18,2026-05
2026-05-03,Velocity Works,7,4,0.7421,124.36,57.14285714285714,13.571428571428571,-75.0,False,Sunday,6,18,2026-05
2026-05-04,Velocity Works,26,22,0.9383,764.49,84.61538461538461,16.428571428571427,333.3333333333333,False,Monday,0,19,2026-05
2026-05-05,Velocity Works,14,10,0.712,1072.61,71.42857142857143,16.571428571428573,7.692307692307687,False,Tuesday,1,19,2026-05
2026-04-06,Visionary Works,252,135,0.9604,508.15,53.57142857142857,252.0,,False,Monday,0,15,2026-04
2026-04-07,Visionary Works,191,106,0.8786,1412.91,55.497382198952884,221.5,,True,Tuesday,1,15,2026-04
2026-04-08,Visionary Works,314,188,0.6944,1696.09,59.87261146496815,252.33333333333334,,True,Wednesday,2,15,2026-04
2026-04-09,Visionary Works,287,242,0.6847,417.63,84.3205574912892,261.0,,False,Thursday,3,15,2026-04
2026-04-10,Visionary Works,192,89,0.9764,732.31,46.35416666666667,247.2,,False,Friday,4,15,2026-04
2026-04-11,Visionary Works,153,108,0.7742,881.3,70.58823529411765,231.5,,False,Saturday,5,15,2026-04
2026-04-12,Visionary Works,58,28,0.7049,760.73,48.275862068965516,206.71428571428572,,False,Sunday,6,15,2026-04
2026-04-13,Visionary Works,268,196,0.7101,1721.3,73.13432835820896,209.0,6.349206349206349,True,Monday,0,16,2026-04
2026-04-14,Visionary Works,408,358,0.8352,947.12,87.74509803921569,240.0,113.61256544502618,False,Tuesday,1,16,2026-04
2026-04-15,Visionary Works,397,291,0.9552,1670.22,73.29974811083123,251.85714285714286,26.433121019108285,True,Wednesday,2,16,2026-04
2026-04-16,Visionary Works,292,157,0.7778,1453.95,53.76712328767124,252.57142857142858,1.7421602787456525,True,Thursday,3,16,2026-04
2026-04-17,Visionary Works,216,140,0.981,1531.17,64.81481481481481,256.0,12.5,True,Friday,4,16,2026-04
2026-04-18,Visionary Works,173,99,0.9449,1218.92,57.22543352601156,258.85714285714283,13.0718954248366,False,Saturday,5,16,2026-04
2026-04-19,Visionary Works,74,46,0.7817,1031.47,62.16216216216216,261.14285714285717,27.586206896551737,False,Sunday,6,16,2026-04
2026-04-20,Visionary Works,258,198,0.8833,1620.44,76.74418604651163,259.7142857142857,-3.731343283582089,True,Monday,0,17,2026-04
2026-04-21,Visionary Works,151,80,0.7461,814.23,52.980132450331126,223.0,-62.99019607843137,False,Tuesday,1,17,2026-04
2026-04-22,Visionary Works,372,251,0.7045,948.63,67.47311827956989,219.42857142857142,-6.297229219143574,False,Wednesday,2,17,2026-04
2026-04-23,Visionary Works,243,192,0.7464,556.52,79.01234567901234,212.42857142857142,-16.78082191780822,False,Thursday,3,17,2026-04
2026-04-24,Visionary Works,281,241,0.8705,1539.61,85.76512455516014,221.71428571428572,30.09259259259258,True,Friday,4,17,2026-04
2026-04-25,Visionary Works,176,130,0.701,875.44,73.86363636363636,222.14285714285714,1.7341040462427681,False,Saturday,5,17,2026-04
2026-04-26,Visionary Works,180,98,0.7124,614.0,54.44444444444444,237.28571428571428,143.24324324324326,False,Sunday,6,17,2026-04
2026-04-27,Visionary Works,181,102,0.8495,891.97,56.353591160220994,226.28571428571428,-29.844961240310074,False,Monday,0,18,2026-04
2026-04-28,Visionary Works,268,225,0.9328,345.54,83.95522388059702,243.0,77.48344370860927,False,Tuesday,1,18,2026-04
2026-04-29,Visionary Works,136,95,0.9807,279.66,69.85294117647058,209.28571428571428,-63.44086021505376,False,Wednesday,2,18,2026-04
2026-04-30,Visionary Works,398,191,0.9159,123.85,47.98994974874372,231.42857142857142,63.78600823045269,False,Thursday,3,18,2026-04
2026-05-01,Visionary Works,262,118,0.9627,990.3,45.038167938931295,228.71428571428572,-6.761565836298933,False,Friday,4,18,2026-05
2026-05-02,Visionary Works,88,70,0.7825,117.37,79.54545454545455,216.14285714285714,-50.0,False,Saturday,5,18,2026-05
2026-05-03,Visionary Works,149,78,0.6928,240.45,52.348993288590606,211.71428571428572,-17.22222222222223,False,Sunday,6,18,2026-05
2026-05-04,Visionary Works,201,149,0.8213,241.26,74.12935323383084,214.57142857142858,11.049723756906072,False,Monday,0,19,2026-05
2026-05-05,Visionary Works,269,208,0.8315,812.03,77.32342007434944,214.71428571428572,0.3731343283582156,False,Tuesday,1,19,2026-05
2026-04-09,Wavefront Media,6,2,0.659,1377.14,33.33333333333333,6.0,,True,Thursday,3,15,2026-04
2026-04-10,Wavefront Media,5,2,0.6854,691.11,40.0,5.5,,False,Friday,4,15,2026-04
2026-04-11,Wavefront Media,2,1,0.8509,783.96,50.0,4.333333333333333,,False,Saturday,5,15,2026-04
2026-04-13,Wavefront Media,3,2,0.6999,630.53,66.66666666666666,4.0,,False,Monday,0,16,2026-04
2026-04-15,Wavefront Media,6,5,0.6814,1316.17,83.33333333333334,4.4,,True,Wednesday,2,16,2026-04
2026-04-20,Wavefront Media,4,1,0.8632,136.0,25.0,4.333333333333333,,False,Monday,0,17,2026-04
2026-04-21,Wavefront Media,5,2,0.9814,106.02,40.0,4.428571428571429,,False,Tuesday,1,17,2026-04
2026-04-23,Wavefront Media,5,3,0.9369,970.42,60.0,4.285714285714286,-16.666666666666664,False,Thursday,3,17,2026-04
2026-04-24,Wavefront Media,6,4,0.9461,938.45,66.66666666666666,4.428571428571429,19.999999999999996,False,Friday,4,17,2026-04
2026-04-26,Wavefront Media,1,0,0.6986,243.31,0.0,4.285714285714286,-50.0,False,Sunday,6,17,2026-04
2026-05-03,Wavefront Media,1,0,0.8655,1070.76,0.0,4.0,-66.66666666666667,False,Sunday,6,18,2026-05
2026-04-06,Westmark Corp,27,16,0.8277,1018.07,59.25925925925925,27.0,,False,Monday,0,15,2026-04
2026-04-07,Westmark Corp,26,23,0.7731,639.23,88.46153846153845,26.5,,False,Tuesday,1,15,2026-04
2026-04-08,Westmark Corp,16,12,0.771,502.64,75.0,23.0,,False,Wednesday,2,15,2026-04
